,City of Seller,City of Purchaser,Time of Order origin,Commodity Index,Amount of Commodity,Whether Emergency? (Yes:1 No:0),Time of Order,Transport,Vehicle
39452,106,59,22:07:56,119,19,0,1327.933333,,
39453,106,61,23:37:34,83,45,0,1417.566667,,
39454,106,62,5:51:48,39,20,0,351.8,,
39455,106,62,23:09:11,113,38,0,1389.183333,,
39456,106,64,14:40:26,69,3,0,880.4333332999998,,
39457,106,64,19:05:31,68,38,0,1145.516667,,
39458,106,66,11:12:09,30,13,1,672.15,,
39459,106,68,18:28:36,118,45,0,1108.6,,
39460,106,71,20:48:45,85,16,0,1248.75,,
39461,106,71,22:01:00,55,25,0,1321.0,,
39462,106,72,19:53:32,105,10,0,1193.533333,,
39463,106,74,22:51:29,106,26,0,1371.483333,,
39464,106,76,4:06:11,22,4,0,246.18333330000002,,
39465,106,79,16:04:38,32,24,0,964.6333332999999,,
39466,106,79,17:23:21,108,21,0,1043.35,,
39467,106,80,14:13:20,52,20,0,853.3333332999998,,
39468,106,83,9:42:18,72,17,1,582.3,,
39469,106,85,15:50:03,83,40,1,950.05,,
39470,106,87,23:19:31,104,5,0,1399.516667,,
39471,106,88,0:19:59,15,47,0,19.98333333,,
39472,106,88,20:41:13,82,2,0,1241.216667,,
39473,106,90,18:33:41,77,20,1,1113.683333,,
39474,106,90,21:46:52,109,31,0,1306.866667,,
39475,106,94,8:59:45,75,32,0,539.75,,
39476,106,95,11:41:49,94,42,0,701.8166667,,
39477,106,96,13:21:42,11,2,0,801.7,,
39478,106,98,6:26:23,56,48,0,386.3833333,,
39479,106,98,9:16:24,74,44,0,556.4,,
39480,106,100,6:58:12,55,4,0,418.2,,
39481,106,100,16:43:26,90,20,0,1003.4333330000001,,
39482,106,102,16:40:40,24,2,0,1000.666667,,
39483,106,107,23:04:27,72,45,0,1384.45,,
39484,106,108,0:08:51,58,37,1,8.85,,
39485,106,108,21:19:23,115,29,0,1279.383333,,
39486,106,110,1:18:30,20,15,0,78.5,,
39487,106,110,7:44:22,60,14,0,464.36666669999994,,
39488,106,111,19:01:11,84,38,1,1141.183333,,
39489,106,113,6:17:05,113,50,1,377.0833333,,
39490,106,114,17:49:08,102,27,0,1069.133333,,
39491,106,122,20:34:44,63,48,0,1234.733333,,
39492,106,123,1:37:25,106,31,0,97.41666667,,
39493,106,123,13:09:59,53,9,0,789.9833332999999,,
39494,106,125,16:00:55,20,28,0,960.9166667000002,,
39495,106,126,17:49:51,109,21,0,1069.85,,
39496,106,130,18:48:51,80,25,0,1128.85,,
39497,106,132,14:26:38,20,19,0,866.6333332999999,,
39498,106,134,23:42:38,2,14,0,1422.633333,,
39499,106,144,0:47:18,6,22,0,47.3,,
39500,106,147,5:49:03,106,23,0,349.05,,
39501,106,148,2:13:53,84,45,0,133.88333329999998,,
39502,106,149,15:23:16,15,6,0,923.2666667000001,,
39503,106,153,2:17:41,17,19,0,137.68333330000002,,
39504,106,155,17:06:22,69,44,0,1026.366667,,
39505,106,156,21:28:35,29,16,0,1288.583333,,
39506,106,157,18:38:01,104,29,0,1118.016667,,
39507,106,159,6:51:54,77,7,0,411.9,,
39508,106,162,23:44:57,65,38,0,1424.95,,
39509,106,163,3:12:45,11,28,0,192.75,,
39510,106,166,5:12:24,52,21,1,312.4,,
39511,106,166,9:38:14,14,9,0,578.2333332999999,,
39512,106,167,7:13:06,17,3,0,433.1,,
39513,106,169,1:44:01,83,35,1,104.0166667,,
39514,106,171,17:14:13,66,44,0,1034.216667,,
39515,106,171,22:16:27,50,39,1,1336.45,,
39516,106,172,21:10:29,55,27,1,1270.483333,,
39517,106,173,10:13:30,17,25,0,613.5,,
39518,106,176,21:30:11,34,33,0,1290.183333,,
39519,106,178,11:41:27,50,14,0,701.45,,
39520,106,179,21:08:41,102,23,0,1268.683333,,
39521,106,181,9:14:43,71,38,0,554.7166667,,
39522,106,184,11:27:25,17,4,0,687.4166667000001,,
39523,106,187,1:04:21,88,12,0,64.35,,
39524,106,188,6:27:48,37,19,0,387.8,,
39525,106,189,5:24:50,51,23,0,324.8333333,,
39526,106,191,11:04:39,87,49,0,664.65,,
39527,106,191,12:44:33,9,47,0,764.55,,
39528,106,195,23:59:02,27,35,0,1439.033333,,
39529,106,196,3:10:37,53,24,0,190.6166667,,
39530,106,197,12:51:41,87,34,1,771.6833333,,
39531,106,197,14:36:22,95,32,0,876.3666667000001,,
39532,106,197,22:22:03,57,47,0,1342.05,,
39533,106,198,9:33:42,41,43,0,573.7,,
39534,106,203,0:27:48,63,48,0,27.8,,
39535,106,204,3:38:21,8,47,0,218.35,,
39536,106,208,4:15:05,89,4,0,255.08333330000002,,
39537,106,208,5:20:06,36,44,0,320.1,,
39538,106,208,13:32:48,3,13,0,812.8,,
39539,106,216,2:20:14,63,34,0,140.2333333,,
39540,106,216,23:59:36,96,35,0,1439.6,,
39541,106,225,4:54:26,77,45,0,294.4333333,,
39542,106,227,21:15:49,48,10,1,1275.816667,,
39543,106,229,1:14:49,117,3,0,74.81666667,,
39544,106,231,20:18:26,16,16,0,1218.433333,,
39545,106,233,7:03:31,110,6,1,423.5166666999999,,
39546,106,239,12:28:12,20,45,0,748.2,,
39547,106,239,19:42:39,122,32,0,1182.65,,
39548,106,242,5:01:04,1,47,0,301.0666667,,
39549,106,242,8:30:13,117,11,0,510.21666669999996,,
39550,106,242,15:06:02,42,10,0,906.0333332999999,,
39551,106,248,7:34:09,2,49,0,454.15,,
39552,106,249,10:24:07,82,6,1,624.1166667,,
39553,106,249,22:16:42,90,28,0,1336.7,,
39554,106,250,4:59:05,32,19,0,299.0833333,,
39555,106,252,12:07:09,123,43,0,727.15,,
39556,106,260,13:22:16,106,39,0,802.2666667000001,,
39557,106,261,9:54:25,121,37,0,594.4166667000001,,
39558,106,263,23:48:25,9,7,1,1428.416667,,
39559,106,265,17:43:21,88,50,0,1063.35,,
39560,106,266,10:23:56,20,27,0,623.9333333,,
39561,106,267,10:10:18,93,2,0,610.3,,
39562,106,269,13:01:29,73,42,1,781.4833332999999,,
39563,106,270,14:41:13,118,42,0,881.2166667000001,,
39564,106,271,12:56:37,109,43,0,776.6166667,,
39565,106,277,3:10:44,4,13,0,190.7333333,,
39566,106,278,21:38:16,66,36,0,1298.266667,,
39567,106,280,17:29:47,104,23,0,1049.783333,,
39568,106,281,15:15:20,49,38,0,915.3333332999998,,
39569,106,282,11:21:24,28,9,0,681.4,,
39570,106,285,22:03:22,55,19,1,1323.366667,,
39571,106,287,13:48:01,1,1,0,828.0166667000001,,
39572,106,291,6:18:13,90,15,0,378.21666669999996,,
39573,106,292,13:46:35,79,21,1,826.5833332999999,,
39574,106,292,16:45:28,9,26,0,1005.466667,,
39575,106,293,18:35:49,32,30,0,1115.816667,,
39576,106,295,8:50:54,56,42,1,530.9,,
39577,106,295,16:32:30,84,44,0,992.5,,
39578,106,298,2:28:30,99,25,0,148.5,,
39579,106,299,7:51:53,85,14,0,471.88333330000006,,
39580,106,306,22:43:36,77,45,0,1363.6,,
39581,106,308,1:15:29,5,4,0,75.48333333,,
39582,106,309,17:30:31,89,7,1,1050.516667,,
39583,106,311,1:04:12,22,47,0,64.2,,
39584,106,312,1:16:55,30,40,0,76.91666667,,
39585,106,313,11:25:18,67,48,1,685.3,,
39586,106,315,2:37:39,10,4,1,157.65,,
39587,106,316,7:34:52,21,43,0,454.86666669999994,,
39588,106,316,20:34:29,82,32,0,1234.483333,,
39589,106,316,23:08:17,59,35,0,1388.283333,,
39590,106,317,11:29:25,91,25,0,689.4166667000001,,
39591,106,318,12:07:07,26,46,0,727.1166667,,
39592,106,319,13:16:20,61,9,0,796.3333332999999,,
39593,106,321,20:49:33,19,38,0,1249.55,,
39594,106,323,8:30:33,40,17,0,510.55,,
39595,106,324,18:20:15,72,29,0,1100.25,,
39596,106,325,3:46:45,62,28,0,226.75,,
39597,106,332,2:15:55,68,44,1,135.91666669999998,,
39598,106,332,7:24:49,8,40,0,444.8166666999999,,
39599,106,335,2:02:34,33,35,0,122.56666670000001,,
39600,106,336,1:34:04,47,10,0,94.06666667,,
39601,106,336,6:56:13,76,14,1,416.21666669999996,,
39602,106,336,7:21:31,106,50,0,441.5166666999999,,
39603,106,337,10:46:06,42,41,0,646.1,,
39604,106,337,23:09:06,76,30,1,1389.1,,
39605,106,340,10:25:44,67,5,0,625.7333332999999,,
39606,106,341,15:51:05,97,18,0,951.0833332999998,,
39607,106,342,14:13:42,117,23,0,853.7,,
39608,106,351,2:06:26,106,50,0,126.43333329999999,,
39609,106,353,19:17:07,110,47,0,1157.116667,,
39610,106,354,3:36:59,100,26,0,216.9833333,,
39611,106,355,2:40:30,99,36,0,160.5,,
39612,106,356,20:24:13,94,26,0,1224.216667,,
39613,106,357,0:58:32,121,36,1,58.53333333,,
39614,106,363,10:56:27,33,42,0,656.45,,
39615,106,363,13:38:54,105,11,0,818.9,,
39616,106,370,10:14:55,55,20,0,614.9166667000001,,
39617,106,371,4:28:48,105,20,0,268.8,,
39618,106,373,8:17:05,50,43,0,497.08333330000005,,
39619,106,373,23:52:33,83,13,0,1432.55,,
39620,106,374,11:30:58,65,36,0,690.9666667,,
39621,106,375,2:06:27,4,24,0,126.45,,
39622,106,376,13:13:50,91,28,0,793.8333332999999,,
39623,106,378,14:15:15,108,42,0,855.25,,
39624,106,380,2:46:06,6,9,0,166.1,,
39625,106,382,17:42:07,115,30,1,1062.116667,,
39626,106,383,17:46:33,62,18,0,1066.55,,
39627,106,383,19:35:20,14,27,0,1175.333333,,
39628,106,384,0:50:54,26,21,0,50.9,,
39629,106,384,3:05:15,12,1,0,185.25,,
39630,106,384,20:33:00,83,7,0,1233.0,,
39631,106,384,23:28:41,93,21,0,1408.683333,,
39632,106,387,10:16:34,11,3,0,616.5666667,,
39633,106,390,8:37:26,28,25,0,517.4333333000001,,
39634,106,391,13:46:26,88,10,1,826.4333333,,
39635,106,391,15:33:09,36,21,0,933.15,,
39636,106,394,13:02:12,45,11,0,782.2,,
39637,106,398,0:24:47,97,21,0,24.78333333,,
39638,106,399,2:01:17,91,21,0,121.28333329999998,,
39639,106,399,2:57:36,84,48,0,177.6,,
39640,106,400,2:26:00,103,39,0,146.0,,
39641,106,401,2:15:52,74,1,0,135.8666667,,
39642,106,401,23:26:33,3,37,0,1406.55,,
39643,106,402,12:26:23,112,26,0,746.3833333,,
39644,106,404,1:46:53,25,19,0,106.88333329999999,,
39645,106,404,8:48:49,36,12,0,528.8166666999999,,
39646,106,407,10:07:54,59,17,1,607.9,,
39647,106,407,18:17:35,84,37,0,1097.583333,,
39648,106,408,23:31:28,82,36,0,1411.466667,,
39649,106,410,12:39:52,9,39,0,759.8666667,,
39650,106,411,21:55:17,75,6,0,1315.283333,,
39651,106,413,21:33:02,94,11,0,1293.033333,,
39652,106,416,8:52:42,109,3,0,532.7,,
39653,106,420,12:42:26,71,20,0,762.4333333,,
39654,106,425,22:10:43,82,8,0,1330.716667,,
39655,106,426,18:01:21,37,17,0,1081.35,,
39656,106,427,4:32:54,92,20,1,272.9,,
39657,106,428,7:00:52,19,30,0,420.86666669999994,,
39658,106,430,7:21:07,102,31,1,441.11666669999994,,
39659,106,430,10:08:22,39,2,0,608.3666667,,
39660,106,434,18:23:13,101,38,0,1103.216667,,
39661,106,435,6:48:17,4,5,0,408.28333330000004,,
39662,106,435,21:46:05,48,29,0,1306.083333,,
39663,106,436,7:11:57,122,15,0,431.95,,
39664,106,437,5:10:23,8,37,1,310.3833333,,
39665,106,440,22:11:27,104,19,0,1331.45,,
39666,106,441,0:54:11,103,16,0,54.18333333,,
39667,106,442,8:09:12,72,20,1,489.2,,
39668,106,447,0:56:01,85,8,0,56.01666667,,
39669,106,449,4:07:46,27,24,0,247.7666667,,
39670,106,450,23:10:27,13,24,0,1390.45,,
39671,106,451,8:02:51,57,47,0,482.85,,
39672,106,453,3:44:46,109,14,0,224.7666667,,
39673,106,453,6:18:31,85,31,0,378.5166667,,
39674,106,453,13:06:39,1,42,0,786.65,,
39675,106,454,19:13:55,114,31,0,1153.916667,,
39676,106,458,12:36:56,58,19,1,756.9333333,,
39677,106,459,9:42:54,19,6,0,582.9,,
39678,106,460,1:42:03,29,27,0,102.05,,
39679,106,460,2:35:05,61,21,1,155.08333330000002,,
39680,106,460,21:06:24,65,40,1,1266.4,,
39681,106,462,4:01:03,47,22,0,241.05,,
39682,106,463,3:03:38,76,22,0,183.6333333,,
39683,106,464,11:29:41,32,17,0,689.6833333,,
39684,106,467,18:22:55,97,37,0,1102.916667,,
39685,106,467,23:41:17,1,30,0,1421.283333,,
39686,106,469,8:45:40,80,20,0,525.6666667,,
39687,106,471,0:29:09,89,7,0,29.15,,
39688,106,473,3:07:35,115,43,0,187.58333330000002,,
39689,106,473,7:46:47,112,50,0,466.78333330000004,,
39690,106,476,1:37:56,15,42,0,97.93333333,,
39691,106,476,22:08:32,123,25,0,1328.533333,,
39692,106,477,6:12:28,61,22,0,372.46666669999996,,
39693,106,478,18:15:25,93,7,0,1095.416667,,
39694,106,482,9:25:43,77,26,1,565.7166667,,
39695,106,482,11:53:21,53,2,0,713.35,,
39696,106,485,7:18:56,16,1,0,438.9333333000001,,
39697,106,486,12:05:57,104,3,0,725.95,,
39698,106,486,13:10:32,66,35,0,790.5333333,,
39699,106,487,8:54:28,104,30,0,534.4666666999999,,
39700,106,489,7:33:04,113,33,0,453.0666666999999,,
39701,106,492,4:32:14,67,7,0,272.2333333,,
39702,106,492,15:23:40,93,8,0,923.6666667000002,,
39703,106,493,0:26:09,4,6,0,26.15,,
39704,106,495,10:11:35,123,26,0,611.5833332999999,,
39705,106,496,18:06:11,43,9,0,1086.183333,,
39706,106,498,5:55:43,104,2,0,355.71666669999996,,
39707,106,498,6:06:17,48,5,0,366.28333330000004,,
39708,106,498,13:31:29,123,40,1,811.4833332999999,,
39709,106,499,9:49:39,4,47,0,589.65,,
39710,106,506,1:42:43,99,1,0,102.7166667,,
39711,106,506,5:30:29,33,24,0,330.4833333,,
39712,106,507,23:05:09,30,11,0,1385.15,,
39713,106,509,18:14:37,91,46,0,1094.616667,,
39714,106,512,0:49:39,22,7,0,49.65,,
39715,106,512,6:40:51,50,15,0,400.85,,
39716,106,518,17:47:20,88,10,0,1067.333333,,
39717,106,521,12:01:04,9,28,0,721.0666667,,
39718,106,523,0:41:56,121,3,1,41.93333333,,
39719,106,524,15:23:48,8,22,0,923.8,,
39720,106,525,20:59:05,29,29,0,1259.083333,,
39721,106,529,7:10:54,113,22,0,430.9,,
39722,106,531,2:20:10,43,40,0,140.16666669999998,,
39723,106,536,4:44:37,3,33,1,284.6166667,,
39724,106,538,10:35:53,24,37,0,635.8833333,,
39725,106,539,23:54:15,61,17,0,1434.25,,
39726,106,540,12:33:08,109,4,0,753.1333333,,
39727,106,541,1:43:28,27,19,0,103.4666667,,
39728,106,541,19:05:00,71,13,1,1145.0,,
39729,106,543,20:24:16,12,45,0,1224.266667,,
39730,106,545,17:49:09,50,7,0,1069.15,,
39731,106,548,11:11:29,109,13,0,671.4833332999999,,
39732,106,550,14:54:04,20,47,0,894.0666667000002,,
39733,106,550,23:21:21,90,28,0,1401.35,,
39734,106,551,18:49:04,14,10,0,1129.066667,,
39735,106,553,11:39:26,64,27,0,699.4333333,,
39736,106,555,3:51:53,101,34,1,231.8833333,,
39737,106,561,4:49:08,35,49,0,289.1333333,,
39738,106,564,22:00:44,46,25,0,1320.733333,,
39739,106,569,16:56:11,111,45,0,1016.1833330000001,,
39740,106,574,7:44:43,63,25,0,464.71666669999996,,
39741,106,576,12:03:38,95,27,0,723.6333333,,
39742,106,577,13:04:15,43,35,0,784.25,,
39743,106,577,16:55:56,100,34,0,1015.9333330000001,,
39744,106,578,21:17:20,53,39,0,1277.333333,,
39745,106,581,11:33:46,8,25,0,693.7666667000001,,
39746,106,582,17:49:33,7,16,0,1069.55,,
39747,106,583,18:40:06,77,17,0,1120.1,,
39748,106,585,13:03:08,65,45,0,783.1333333,,
39749,106,588,1:07:16,22,22,0,67.26666667,,
39750,106,588,18:18:44,117,27,0,1098.733333,,
39751,106,592,3:56:43,46,23,0,236.7166667,,
39752,106,592,10:57:53,117,21,0,657.8833333,,
39753,106,599,1:38:34,34,25,0,98.56666667,,
39754,106,599,15:35:23,31,46,0,935.3833332999999,,
39755,106,603,23:58:09,13,6,1,1438.15,,
39756,106,604,1:03:59,51,10,0,63.98333333,,
39757,106,604,20:43:52,89,11,0,1243.866667,,
39758,106,604,23:13:27,79,22,1,1393.45,,
39759,106,608,1:05:56,33,10,1,65.93333333,,
39760,106,608,11:32:31,83,9,0,692.5166667000001,,
39761,106,609,10:45:35,21,16,1,645.5833332999999,,
39762,106,611,17:02:51,73,12,0,1022.85,,
39763,106,612,7:05:13,83,44,0,425.21666669999996,,
39764,106,613,15:29:00,90,27,0,929.0,,
39765,106,616,23:16:03,94,49,1,1396.05,,
39766,106,619,22:03:14,61,21,0,1323.233333,,
39767,106,620,5:57:03,67,37,0,357.05,,
39768,106,623,0:24:12,97,24,1,24.2,,
39769,106,623,6:36:17,93,16,0,396.28333330000004,,
39770,106,625,1:44:19,65,17,0,104.3166667,,
39771,106,627,13:44:59,37,17,0,824.9833332999999,,
39772,106,628,2:13:22,121,23,0,133.36666670000002,,
39773,106,629,3:19:57,111,48,0,199.95,,
39774,106,630,2:20:50,104,20,0,140.83333330000002,,
39775,106,630,4:26:54,55,47,1,266.9,,
39776,106,630,11:52:39,19,5,1,712.65,,
39777,106,634,13:14:05,111,2,0,794.0833332999999,,
39778,106,637,6:02:47,78,6,0,362.78333330000004,,
39779,106,639,2:40:17,71,12,0,160.2833333,,
39780,106,642,13:09:01,50,7,0,789.0166667000001,,
39781,106,642,20:42:43,17,39,0,1242.716667,,
39782,106,643,0:39:33,6,5,0,39.55,,
39783,106,643,21:33:59,114,18,0,1293.983333,,
39784,106,644,2:04:01,114,40,1,124.01666670000002,,
39785,106,645,2:55:48,83,19,0,175.8,,
39786,106,645,18:18:41,23,13,0,1098.683333,,
39787,106,646,11:39:55,9,42,0,699.9166667000001,,
39788,106,648,22:37:09,55,15,0,1357.15,,
39789,106,655,1:17:43,71,24,0,77.71666667,,
39790,106,655,7:04:00,57,3,0,424.0,,
39791,106,656,0:45:41,91,9,0,45.68333333,,
39792,106,656,14:45:00,52,39,0,885.0,,
39793,106,656,18:45:19,91,37,0,1125.316667,,
39794,107,6,9:15:19,67,42,0,555.3166667,,
39795,107,6,14:24:52,83,2,0,864.8666667000001,,
39796,107,9,0:36:02,20,2,0,36.03333333,,
39797,107,9,16:22:25,121,26,0,982.4166667000002,,
39798,107,13,14:32:11,25,29,1,872.1833332999998,,
39799,107,13,15:38:42,53,23,0,938.7,,
39800,107,16,23:17:41,26,41,0,1397.683333,,
39801,107,18,17:06:33,38,36,0,1026.55,,
39802,107,23,14:17:38,6,5,0,857.6333332999999,,
39803,107,24,23:57:04,41,15,0,1437.066667,,
39804,107,28,23:37:06,84,47,0,1417.1,,
39805,107,33,8:11:30,85,44,1,491.5,,
39806,107,40,15:01:19,76,12,0,901.3166667000002,,
39807,107,41,18:11:45,70,26,0,1091.75,,
39808,107,43,1:06:31,79,21,0,66.51666667,,
39809,107,45,18:30:52,39,9,0,1110.866667,,
39810,107,46,10:29:51,63,14,1,629.85,,
39811,107,46,10:44:48,113,10,1,644.8,,
39812,107,46,14:10:56,72,46,0,850.9333332999998,,
39813,107,48,23:07:18,53,31,0,1387.3,,
39814,107,52,12:06:20,118,45,0,726.3333332999999,,
39815,107,56,18:00:31,30,12,0,1080.516667,,
39816,107,58,14:45:51,62,36,0,885.85,,
39817,107,58,17:57:48,122,22,0,1077.8,,
39818,107,58,18:18:30,18,30,0,1098.5,,
39819,107,61,4:41:53,1,12,0,281.8833333,,
39820,107,61,22:32:11,122,40,0,1352.183333,,
39821,107,63,1:56:12,119,4,0,116.2,,
39822,107,64,17:58:03,40,11,0,1078.05,,
39823,107,67,19:47:33,82,45,0,1187.55,,
39824,107,67,20:41:56,88,12,1,1241.933333,,
39825,107,68,8:32:27,61,5,0,512.45,,
39826,107,71,17:33:48,23,44,0,1053.8,,
39827,107,72,4:39:48,27,37,0,279.8,,
39828,107,72,18:36:25,39,33,0,1116.416667,,
39829,107,75,13:45:15,120,27,0,825.25,,
39830,107,79,1:57:26,68,19,0,117.43333329999999,,
39831,107,79,9:00:22,74,27,1,540.3666667,,
39832,107,79,16:30:50,110,3,0,990.8333332999998,,
39833,107,80,17:14:39,14,8,0,1034.65,,
39834,107,81,19:03:43,31,49,0,1143.716667,,
39835,107,82,12:35:41,35,35,0,755.6833333,,
39836,107,85,0:49:53,74,17,0,49.88333333,,
39837,107,85,4:18:48,78,44,0,258.8,,
39838,107,88,4:26:28,49,45,0,266.46666669999996,,
39839,107,88,19:43:31,119,13,0,1183.516667,,
39840,107,90,0:32:57,59,40,0,32.95,,
39841,107,90,23:21:56,103,14,0,1401.933333,,
39842,107,92,20:20:05,2,5,0,1220.083333,,
39843,107,98,9:35:05,81,40,0,575.0833332999999,,
39844,107,98,21:46:56,104,12,0,1306.933333,,
39845,107,100,13:55:31,119,44,0,835.5166667000001,,
39846,107,101,14:17:31,86,32,0,857.5166667000001,,
39847,107,102,13:02:22,7,3,0,782.3666667,,
39848,107,103,9:46:39,90,46,0,586.65,,
39849,107,104,21:24:18,77,9,1,1284.3,,
39850,107,106,15:56:24,78,5,0,956.4,,
39851,107,108,15:00:58,85,26,0,900.9666667000001,,
39852,107,109,7:39:30,67,42,1,459.5,,
39853,107,110,10:59:51,80,45,0,659.85,,
39854,107,112,22:58:03,86,16,0,1378.05,,
39855,107,116,1:26:04,101,23,0,86.06666667,,
39856,107,118,16:18:39,46,2,0,978.65,,
39857,107,121,23:14:40,23,49,0,1394.666667,,
39858,107,124,4:11:20,97,3,0,251.33333330000002,,
39859,107,124,17:35:39,80,21,1,1055.65,,
39860,107,124,18:52:08,65,47,0,1132.133333,,
39861,107,126,7:56:07,62,46,0,476.11666669999994,,
39862,107,127,22:41:52,33,39,0,1361.866667,,
39863,107,129,14:34:04,87,36,0,874.0666667000002,,
39864,107,130,0:08:13,7,30,0,8.216666667,,
39865,107,132,22:18:55,30,27,0,1338.916667,,
39866,107,133,21:17:57,12,25,0,1277.95,,
39867,107,136,6:16:46,105,44,0,376.7666667,,
39868,107,139,1:30:12,22,47,0,90.2,,
39869,107,142,23:15:10,76,35,0,1395.166667,,
39870,107,143,4:45:17,29,8,1,285.28333330000004,,
39871,107,143,6:13:13,90,8,0,373.21666669999996,,
39872,107,148,19:40:44,21,26,0,1180.733333,,
39873,107,155,20:44:25,65,17,0,1244.416667,,
39874,107,156,7:18:07,76,14,1,438.11666669999994,,
39875,107,156,11:30:36,100,1,0,690.6,,
39876,107,158,7:35:14,69,48,0,455.2333333000001,,
39877,107,159,13:28:37,4,13,0,808.6166667,,
39878,107,159,14:14:29,60,20,1,854.4833332999999,,
39879,107,163,11:45:27,122,12,0,705.45,,
39880,107,165,8:53:34,28,29,0,533.5666666999999,,
39881,107,165,20:41:58,100,49,0,1241.966667,,
39882,107,167,1:14:38,85,32,0,74.63333333,,
39883,107,167,3:07:40,30,21,0,187.66666669999998,,
39884,107,168,6:31:01,19,13,0,391.0166667,,
39885,107,168,18:00:57,81,24,0,1080.95,,
39886,107,169,21:35:27,64,46,0,1295.45,,
39887,107,170,2:09:53,19,1,1,129.88333329999998,,
39888,107,170,10:54:48,122,21,0,654.8,,
39889,107,171,10:31:42,55,40,0,631.7,,
39890,107,174,20:06:07,34,29,0,1206.116667,,
39891,107,177,9:14:52,91,15,0,554.8666667,,
39892,107,179,6:28:57,64,42,0,388.95,,
39893,107,186,18:46:31,93,37,1,1126.516667,,
39894,107,187,8:01:23,74,16,1,481.38333330000006,,
39895,107,189,12:07:34,79,14,0,727.5666667,,
39896,107,191,7:25:21,32,13,0,445.35,,
39897,107,193,16:09:38,79,7,0,969.6333332999999,,
39898,107,194,13:58:43,99,14,0,838.7166667,,
39899,107,196,21:17:06,120,42,1,1277.1,,
39900,107,198,8:12:24,103,9,1,492.4,,
39901,107,201,7:23:31,57,16,0,443.5166666999999,,
39902,107,204,20:56:06,123,15,0,1256.1,,
39903,107,205,15:40:42,67,37,0,940.7,,
39904,107,207,17:05:06,2,24,0,1025.1,,
39905,107,210,1:36:13,40,20,0,96.21666667,,
39906,107,211,2:52:53,59,38,0,172.8833333,,
39907,107,212,15:44:41,111,46,1,944.6833332999998,,
39908,107,214,6:53:29,45,33,0,413.4833333,,
39909,107,215,8:09:48,110,12,0,489.8,,
39910,107,215,10:45:56,15,38,1,645.9333333,,
39911,107,215,20:08:24,83,12,0,1208.4,,
39912,107,216,14:11:00,32,8,0,851.0,,
39913,107,218,7:07:13,16,22,0,427.21666669999996,,
39914,107,218,21:02:37,83,9,0,1262.616667,,
39915,107,219,18:33:45,104,44,0,1113.75,,
39916,107,221,11:31:40,52,41,0,691.6666667000001,,
39917,107,222,1:42:16,11,38,0,102.2666667,,
39918,107,224,19:29:31,76,2,0,1169.516667,,
39919,107,227,15:21:38,105,2,0,921.6333332999999,,
39920,107,230,15:45:01,17,42,0,945.0166667000001,,
39921,107,235,0:55:11,66,23,0,55.18333333,,
39922,107,239,16:59:14,91,15,0,1019.233333,,
39923,107,240,2:58:43,112,13,0,178.7166667,,
39924,107,245,12:24:56,77,34,0,744.9333333,,
39925,107,246,10:56:48,109,50,0,656.8,,
39926,107,247,7:59:50,6,6,0,479.83333330000005,,
39927,107,248,11:54:54,100,14,0,714.9,,
39928,107,249,18:31:06,80,24,1,1111.1,,
39929,107,249,20:20:33,102,42,1,1220.55,,
39930,107,251,1:26:19,114,17,0,86.31666667,,
39931,107,255,7:43:33,94,31,1,463.55,,
39932,107,257,6:38:13,62,46,1,398.21666669999996,,
39933,107,257,11:50:07,33,38,1,710.1166667,,
39934,107,257,16:10:24,20,6,0,970.4,,
39935,107,258,10:11:13,91,26,0,611.2166667,,
39936,107,259,12:09:51,17,28,0,729.85,,
39937,107,262,23:48:39,115,6,0,1428.65,,
39938,107,264,6:32:10,22,30,0,392.1666667,,
39939,107,264,10:48:01,73,37,1,648.0166667000001,,
39940,107,265,12:56:00,28,5,0,776.0,,
39941,107,265,14:37:39,110,8,0,877.65,,
39942,107,272,17:18:58,113,5,0,1038.966667,,
39943,107,276,14:10:04,35,32,1,850.0666667000002,,
39944,107,279,5:08:54,41,20,0,308.9,,
39945,107,281,21:58:03,21,26,0,1318.05,,
39946,107,282,17:44:09,7,29,0,1064.15,,
39947,107,283,8:36:04,52,3,0,516.0666666999999,,
39948,107,284,16:48:49,7,32,0,1008.8166669999999,,
39949,107,286,9:07:44,31,8,1,547.7333332999999,,
39950,107,292,12:39:10,26,17,0,759.1666667000001,,
39951,107,295,1:10:51,111,21,1,70.85,,
39952,107,296,21:41:44,64,35,0,1301.733333,,
39953,107,298,3:50:51,25,4,0,230.85,,
39954,107,298,11:01:14,23,47,0,661.2333332999999,,
39955,107,300,7:16:54,100,50,0,436.9,,
39956,107,300,12:59:31,70,20,0,779.5166667000001,,
39957,107,305,23:15:45,35,42,0,1395.75,,
